"DateTime","Players","Players Trend","Twitch Viewers"
"2021-05-26 09:30:00",6117,13578.896081349205,4357
"2021-05-26 09:40:00",6170,13578.876873897707,3884
"2021-05-26 09:50:00",6206,13578.87572337963,3997
"2021-05-26 10:00:00",6165,13578.736772486773,4823
"2021-05-26 10:10:00",6148,13578.700589726635,5107
"2021-05-26 10:20:00",6194,13578.578345458556,3929
"2021-05-26 10:30:00",6215,13578.047102347886,4284
"2021-05-26 10:40:00",6262,13577.961516203704,3945
"2021-05-26 10:50:00",6289,13577.92093805115,4117
"2021-05-26 11:00:00",6350,13577.836805555557,4521
"2021-05-26 11:10:00",6413,13577.460097001767,4260
"2021-05-26 11:20:00",6458,13577.085620590831,4581
"2021-05-26 11:30:00",6526,13576.647838128309,4828
"2021-05-26 11:40:00",6653,13576.411899250441,4993
"2021-05-26 11:50:00",6753,13576.234492118609,5050
"2021-05-26 12:00:00",6837,13575.937582671959,5296
"2021-05-26 12:10:00",6953,13575.733458719136,5786
"2021-05-26 12:20:00",7144,13575.772597001764,6202
"2021-05-26 12:30:00",7387,13576.022197420636,6452
"2021-05-26 12:40:00",7665,13576.394786155204,6896
"2021-05-26 12:50:00",7882,13576.489507550707,7317
"2021-05-26 13:00:00",8064,13576.277777777777,7688
"2021-05-26 13:10:00",8255,13576.054756393298,8176
"2021-05-26 13:20:00",8571,13576.13136574074,8503
"2021-05-26 13:30:00",8873,13576.093625992064,8812
"2021-05-26 13:40:00",9088,13575.57853835979,9196
"2021-05-26 13:50:00",9297,13575.127666170636,9548
"2021-05-26 14:00:00",9467,13574.484499007936,5131
"2021-05-26 14:10:00",9845,13574.404899691357,8675
"2021-05-26 14:20:00",10107,13574.159667107584,9775
"2021-05-26 14:30:00",10387,13573.905381944445,10491
"2021-05-26 14:40:00",10705,13574.114445546737,11223
"2021-05-26 14:50:00",10954,13574.132929618609,11514
"2021-05-26 15:00:00",11222,13573.781746031747,12148
"2021-05-26 15:10:00",11455,13572.964340828927,12275
"2021-05-26 15:20:00",11754,13572.150077160495,12725
"2021-05-26 15:30:00",11988,13571.097284226193,13091
"2021-05-26 15:40:00",12293,13570.52816358025,13544
"2021-05-26 15:50:00",12551,13569.519648368609,13695
"2021-05-26 16:00:00",12778,13568.523933531747,14170
"2021-05-26 16:10:00",13069,13566.822399966932,14095
"2021-05-26 16:20:00",13435,13565.288139329808,14527
"2021-05-26 16:30:00",13691,13563.5941426918,14261
"2021-05-26 16:40:00",14015,13562.186328813936,13625
"2021-05-26 16:50:00",14348,13561.442081404322,14036
"2021-05-26 17:00:00",14551,13560.496527777781,13938
"2021-05-26 17:10:00",14762,13559.344652502205,13567
"2021-05-26 17:20:00",15105,13559.0156938933,12891
"2021-05-26 17:30:00",15402,13558.546316964288,6345
"2021-05-26 17:40:00",15748,13558.335097001767,7116
"2021-05-26 17:50:00",15905,13557.57437720459,11797
"2021-05-26 18:00:00",16162,13557.303819444449,13641
"2021-05-26 18:10:00",16483,13556.98094411376,15810
"2021-05-26 18:20:00",16713,13555.95532958554,16143
"2021-05-26 18:30:00",16844,13554.198846726193,16999
"2021-05-26 18:40:00",17053,13552.262455908292,17728
"2021-05-26 18:50:00",17145,13549.389681161818,19175
"2021-05-26 19:00:00",17162,13546.506613756615,20761
"2021-05-26 19:10:00",17285,13543.548321759263,24645
"2021-05-26 19:20:00",17385,13540.591986331572,26700
"2021-05-26 19:30:00",17705,13539.024119543654,8205
"2021-05-26 19:40:00",18047,13537.7528659612,10865
"2021-05-26 19:50:00",18250,13536.611772486774,11529
"2021-05-26 20:00:00",18435,13535.694444444447,11742
"2021-05-26 20:10:00",18663,13535.048204640658,11162
"2021-05-26 20:20:00",18920,13534.332561728399,11467
"2021-05-26 20:30:00",18887,13532.397259424608,11774
"2021-05-26 20:40:00",18802,13530.4092537478,12108
"2021-05-26 20:50:00",18652,13528.608272707235,12612
"2021-05-26 21:00:00",18529,13526.86202050265,12261
"2021-05-26 21:10:00",18507,13525.072358630956,12361
"2021-05-26 21:20:00",18540,13523.520034171077,12646
"2021-05-26 21:30:00",18507,13522.118923611117,12663
"2021-05-26 21:40:00",18478,13520.923996913585,12970
"2021-05-26 21:50:00",18434,13519.358252039245,12851
"2021-05-26 22:00:00",18211,13518.431795634922,13136
"2021-05-26 22:10:00",18069,13517.849805720904,12069
"2021-05-26 22:20:00",18085,13517.218639770726,10598
"2021-05-26 22:30:00",18127,13517.034970238099,11449
"2021-05-26 22:40:00",18113,13516.7103587963,11658
"2021-05-26 22:50:00",18147,13516.148320381395,12360
"2021-05-26 23:00:00",18019,13514.683531746035,12688
"2021-05-26 23:10:00",17961,13513.725391313936,13317
"2021-05-26 23:20:00",17955,13520.833540013231,13572
"2021-05-26 23:30:00",17868,13520.898003472224,13676
"2021-05-26 23:40:00",17842,13519.992449294536,14008
"2021-05-26 23:50:00",17943,13519.520399305558,13849
"2021-05-27 00:00:00",18073,13519.009093915347,13307
"2021-05-27 00:10:00",18171,13518.586929563495,13552
"2021-05-27 00:20:00",18305,13518.15106922399,13666
"2021-05-27 00:30:00",18364,13517.235367063493,13646
"2021-05-27 00:40:00",18489,13516.373649691359,13813
"2021-05-27 00:50:00",18811,13516.13358410494,13893
"2021-05-27 01:00:00",18957,13515.682870370372,14165
"2021-05-27 01:10:00",19111,13514.94930831129,13766
"2021-05-27 01:20:00",19260,13513.744846781305,14013
"2021-05-27 01:30:00",19308,13511.621941137568,14111
"2021-05-27 01:40:00",19370,13510.131062610231,13128
"2021-05-27 01:50:00",19347,13508.443762400795,13247
"2021-05-27 02:00:00",19312,13507.10987103175,9182
"2021-05-27 02:10:00",19410,13506.274402006175,10256
"2021-05-27 02:20:00",19545,13505.800347222223,10479
"2021-05-27 02:30:00",19582,13504.651703042331,10651
"2021-05-27 02:40:00",19513,13503.23228064374,11091
"2021-05-27 02:50:00",19405,13501.544298390654,11027
"2021-05-27 03:00:00",19217,13500.199570105822,11303
"2021-05-27 03:10:00",18970,13498.770199514993,11622
"2021-05-27 03:20:00",18636,13496.780285493827,11679
"2021-05-27 03:30:00",18399,13495.126116071431,11496
"2021-05-27 03:40:00",18125,13493.824873236332,9351
"2021-05-27 03:50:00",17766,13493.204378858027,9302
"2021-05-27 04:00:00",17381,13492.37256117725,9262
"2021-05-27 04:10:00",16878,13491.486200672403,6464
"2021-05-27 04:20:00",16517,13491.186948853618,4916
"2021-05-27 04:30:00",15995,13490.162471064818,5278
"2021-05-27 04:40:00",15502,13489.191385582013,5439
"2021-05-27 04:50:00",14965,13488.190737985013,5244
"2021-05-27 05:00:00",14565,13487.71428571429,4754
"2021-05-27 05:10:00",14058,13487.741643242949,4730
"2021-05-27 05:20:00",13559,13487.115602954149,4349
"2021-05-27 05:30:00",13045,13486.706349206352,4485
"2021-05-27 05:40:00",12463,13486.13966049383,3977
"2021-05-27 05:50:00",11832,13484.851169808204,4175
"2021-05-27 06:00:00",11371,13484.221147486774,4265
"2021-05-27 06:10:00",10753,13483.845417217814,4253
"2021-05-27 06:20:00",10280,13483.631531084658,4188
"2021-05-27 06:30:00",9804,13483.225942460318,4568
"2021-05-27 06:40:00",9463,13483.254409171077,4518
"2021-05-27 06:50:00",9003,13483.21590470679,4470
"2021-05-27 07:00:00",8742,13484.07043650794,4551
"2021-05-27 07:10:00",8360,13484.896687610231,4568
"2021-05-27 07:20:00",8017,13485.19042107584,4525
"2021-05-27 07:30:00",7709,13485.625950727515,4507
"2021-05-27 07:40:00",7495,13486.049878747797,4361
"2021-05-27 07:50:00",7290,13487.340160659172,4343
"2021-05-27 08:00:00",7032,13488.331597222226,4460
"2021-05-27 08:10:00",6776,13489.190297067904,4515
"2021-05-27 08:20:00",6524,13489.522927689595,3576
"2021-05-27 08:30:00",6414,13489.621693121693,3683
"2021-05-27 08:40:00",6327,13489.652888007055,3828
"2021-05-27 08:50:00",6272,13489.483045359346,3995
"2021-05-27 09:00:00",6181,13489.211888227512,3950
"2021-05-27 09:10:00",6176,13489.24715470679,3836
"2021-05-27 09:20:00",6103,13489.298142636682,3587
"2021-05-27 09:30:00",6116,13489.701078869046,2895
"2021-05-27 09:40:00",6118,13490.145282186948,2977
"2021-05-27 09:50:00",6141,13490.524780919313,3131
"2021-05-27 10:00:00",6140,13491.025834986774,2939
"2021-05-27 10:10:00",6131,13491.482783564816,3920
"2021-05-27 10:20:00",6075,13491.448495370369,3983
"2021-05-27 10:30:00",6195,13492.096912202382,4301
"2021-05-27 10:40:00",6291,13492.7940090388,4532
"2021-05-27 10:50:00",6278,13493.140480324073,4621
"2021-05-27 11:00:00",6294,13493.526289682539,4764
"2021-05-27 11:10:00",6371,13493.984740134478,4856
"2021-05-27 11:20:00",6481,13494.761642967369,4752
"2021-05-27 11:30:00",6574,13495.772135416664,4456
"2021-05-27 11:40:00",6722,13496.921682098764,4896
"2021-05-27 11:50:00",6738,13497.642554012344,5062
"2021-05-27 12:00:00",6865,13498.778769841269,5357
"2021-05-27 12:10:00",7056,13500.291301532186,5797
"2021-05-27 12:20:00",7203,13501.432539682537,5920
"2021-05-27 12:30:00",7365,13502.306361607141,6578
"2021-05-27 12:40:00",7588,13502.991898148148,6960
"2021-05-27 12:50:00",7819,13503.70692791005,7270
"2021-05-27 13:00:00",8084,13504.8927744709,7607
"2021-05-27 13:10:00",8264,13505.990740740739,8094
"2021-05-27 13:20:00",8472,13506.808765983245,8542
"2021-05-27 13:30:00",8688,13507.355262070105,9046
"2021-05-27 13:40:00",8929,13508.151510141095,9481
"2021-05-27 13:50:00",9224,13509.235387731482,10096
"2021-05-27 14:00:00",9562,13511.070560515873,10293
"2021-05-27 14:10:00",9912,13512.510905809082,10962
"2021-05-27 14:20:00",10168,13513.66404872134,11424
"2021-05-27 14:30:00",10534,13515.280753968256,11708
"2021-05-27 14:40:00",10788,13516.292548500885,11964
"2021-05-27 14:50:00",10936,13516.896604938276,12055
"2021-05-27 15:00:00",11082,13517.12268518519,12178
"2021-05-27 15:10:00",11326,13517.740148258381,12602
"2021-05-27 15:20:00",11606,13518.275449184304,12892
"2021-05-27 15:30:00",11838,13518.621279761908,13233
"2021-05-27 15:40:00",12078,13518.584077380956,13028
"2021-05-27 15:50:00",12352,13518.753003747799,13331
"2021-05-27 16:00:00",12464,13518.058242394181,13304
"2021-05-27 16:10:00",12738,13517.41203703704,10421
"2021-05-27 16:20:00",13053,13516.382330246915,11168
"2021-05-27 16:30:00",13424,13515.824694113762,11462
"2021-05-27 16:40:00",13806,13515.355172508822,12064
"2021-05-27 16:50:00",14181,13514.881138392862,11312
"2021-05-27 17:00:00",14467,13514.618551587304,12324
"2021-05-27 17:10:00",14848,13515.29061948854,12970
"2021-05-27 17:20:00",15166,13515.736207561731,13163
"2021-05-27 17:30:00",15606,13517.080439814818,13556
"2021-05-27 17:40:00",15949,13518.244157848329,13924
"2021-05-27 17:50:00",16219,13519.854194223988,14159
"2021-05-27 18:00:00",16497,13521.480778769845,14202
"2021-05-27 18:10:00",16783,13522.854194223988,14197
"2021-05-27 18:20:00",17117,13524.913718033511,14240
"2021-05-27 18:30:00",17379,13527.612847222223,14299
"2021-05-27 18:40:00",17653,13530.84197255291,14605
"2021-05-27 18:50:00",17951,13535.264729387127,14551
"2021-05-27 19:00:00",18129,13540.254960317463,14695
"2021-05-27 19:10:00",18386,13546.239011518963,14477
"2021-05-27 19:20:00",18724,13553.443107914463,14850
"2021-05-27 19:30:00",18917,13559.998863260582,15229
"2021-05-27 19:40:00",19164,13566.10513117284,14960
"2021-05-27 19:50:00",19271,13571.937031525573,14860
"2021-05-27 20:00:00",19360,13577.798611111113,8216
"2021-05-27 20:10:00",19400,13582.939160328486,6827
"2021-05-27 20:20:00",19333,13586.751984126988,7714
"2021-05-27 20:30:00",19359,13591.106977513231,8445
"2021-05-27 20:40:00",19331,13595.899402006173,9273
"2021-05-27 20:50:00",19284,13601.510416666668,9701
"2021-05-27 21:00:00",19034,13606.591765873018,10235
"2021-05-27 21:10:00",18936,13611.992497519841,9486
"2021-05-27 21:20:00",18916,13617.194430665786,9941
"2021-05-27 21:30:00",18833,13622.30859375,10529
"2021-05-27 21:40:00",18605,13626.372905643737,11771
"2021-05-27 21:50:00",18544,13630.50947971781,12373
"2021-05-27 22:00:00",18257,13634.414062499996,12036
"2021-05-27 22:10:00",18055,13638.241202325833,12234
"2021-05-27 22:20:00",17910,13641.366236772485,12539
"2021-05-27 22:30:00",17811,13643.704964451057,12372
"2021-05-27 22:40:00",17670,13645.296351410932,12785
"2021-05-27 22:50:00",17619,13646.515941909169,12885
"2021-05-27 23:00:00",17497,13647.445436507933,12834
"2021-05-27 23:10:00",17430,13648.025270061724,12301
"2021-05-27 23:20:00",17448,13648.717785493824,11867
"2021-05-27 23:30:00",17517,13649.740885416664,12143
"2021-05-27 23:40:00",17676,13651.458112874778,12352
"2021-05-27 23:50:00",17674,13652.216614307756,12761
"2021-05-28 00:00:00",17708,13652.599661044971,12758
"2021-05-28 00:10:00",17909,13653.24635554453,12418
"2021-05-28 00:20:00",18080,13653.637345679008,12448
"2021-05-28 00:30:00",18254,13654.254216269836,12557
"2021-05-28 00:40:00",18309,13654.341076940033,12643
"2021-05-28 00:50:00",18445,13653.575513944,12751
"2021-05-28 01:00:00",18603,13652.46436838624,9348
"2021-05-28 01:10:00",18734,13651.212398037915,9131
"2021-05-28 01:20:00",18838,13649.728767085535,9854
"2021-05-28 01:30:00",19033,13648.94140625,10246
"2021-05-28 01:40:00",19233,13648.545745149913,10877
"2021-05-28 01:50:00",19352,13648.91547481261,11214
"2021-05-28 02:00:00",19331,13649.482142857143,10457
"2021-05-28 02:10:00",19313,13649.821779927248,11018
"2021-05-28 02:20:00",19256,13649.586557539682,11152
"2021-05-28 02:30:00",19253,13649.258701223544,11050
"2021-05-28 02:40:00",19177,13648.898341049382,11432
"2021-05-28 02:50:00",19083,13648.817053847002,11595
"2021-05-28 03:00:00",18880,13648.605654761905,11600
"2021-05-28 03:10:00",18519,13647.928213183422,10896
"2021-05-28 03:20:00",18234,13647.97409611993,10845
"2021-05-28 03:30:00",17958,13648.285776289682,11199
"2021-05-28 03:40:00",17804,13649.375220458554,10765
"2021-05-28 03:50:00",17409,13650.369936342595,10586
"2021-05-28 04:00:00",17134,13652.382977843918,10648
"2021-05-28 04:10:00",16761,13655.24005869709,4962
"2021-05-28 04:20:00",16363,13657.95282186949,5349
"2021-05-28 04:30:00",15957,13661.599619708999,5781
"2021-05-28 04:40:00",15491,13665.528976521167,5151
"2021-05-28 04:50:00",15104,13670.555162863759,5206
"2021-05-28 05:00:00",14655,13674.99479166667,4257
"2021-05-28 05:10:00",14081,13679.169753086422,4505
"2021-05-28 05:20:00",13602,13683.559096671079,4407
"2021-05-28 05:30:00",13150,13688.171792328045,3393
"2021-05-28 05:40:00",12633,13692.854717813054,3695
"2021-05-28 05:50:00",12071,13697.983541391095,3671
"2021-05-28 06:00:00",11609,13702.96875,3686
"2021-05-28 06:10:00",11054,13708.087239583336,3901
"2021-05-28 06:20:00",10621,13713.412891313934,3955
"2021-05-28 06:30:00",10202,13718.9152405754,3940
"2021-05-28 06:40:00",9852,13724.158275462965,4047
"2021-05-28 06:50:00",9520,13729.775008267197,3903
"2021-05-28 07:00:00",9232,13735.13326719577,4028
"2021-05-28 07:10:00",8754,13739.729766038363,4083
"2021-05-28 07:20:00",8491,13744.663001543211,4124
"2021-05-28 07:30:00",8144,13749.029038525132,4137
"2021-05-28 07:40:00",7933,13753.288855820107,3721
"2021-05-28 07:50:00",7617,13756.726624503968,3790
"2021-05-28 08:00:00",7450,13760.06039186508,3966
"2021-05-28 08:10:00",7227,13763.522610780425,4182
"2021-05-28 08:20:00",6979,13767.125606261025,4251
"2021-05-28 08:30:00",6799,13770.587818287038,4316
"2021-05-28 08:40:00",6608,13773.4070353836,4214
"2021-05-28 08:50:00",6516,13776.151420579807,3687
"2021-05-28 09:00:00",6403,13778.729332010582,3820
"2021-05-28 09:10:00",6318,13780.831762566138,3832
"2021-05-28 09:20:00",6291,13783.218750000002,3895
"2021-05-28 09:30:00",6410,13786.183159722224,3942
"2021-05-28 09:40:00",6411,13788.84027777778,3978
"2021-05-28 09:50:00",6414,13791.421440972224,3981
"2021-05-28 10:00:00",6383,13793.827091600531,2761
"2021-05-28 10:10:00",6360,13796.205742945327,3815
"2021-05-28 10:20:00",6403,13799.151482583775,3623
"2021-05-28 10:30:00",6457,13801.633039847886,3899
"2021-05-28 10:40:00",6485,13803.67693176808,3864
"2021-05-28 10:50:00",6570,13806.246865354939,3985
"2021-05-28 11:00:00",6592,13808.844246031746,3969
"2021-05-28 11:10:00",6682,13811.565062830687,4256
"2021-05-28 11:20:00",6843,13814.54868000441,3920
"2021-05-28 11:30:00",6956,13817.55005787037,4372
"2021-05-28 11:40:00",7085,13820.594879850087,4397
"2021-05-28 11:50:00",7194,13824.059937169313,4705
"2021-05-28 12:00:00",7339,13827.638599537036,4909
"2021-05-28 12:10:00",7461,13830.801532186946,5487
"2021-05-28 12:20:00",7651,13834.260912698413,5808
"2021-05-28 12:30:00",7841,13837.855344742064,6275
"2021-05-28 12:40:00",8053,13841.30470127866,6604
"2021-05-28 12:50:00",8326,13844.925567680777,6919
"2021-05-28 13:00:00",8578,13848.216683201059,7323
"2021-05-28 13:10:00",8850,13852.054591049382,7684
"2021-05-28 13:20:00",9113,13856.24756117725,8092
"2021-05-28 13:30:00",9389,13860.682395006615,8582
"2021-05-28 13:40:00",9590,13864.894455467374,8841
"2021-05-28 13:50:00",9881,13869.209566523368,8819
"2021-05-28 14:00:00",10109,13872.765376984129,9205
"2021-05-28 14:10:00",10351,13875.7560557209,9248
"2021-05-28 14:20:00",10638,13878.96566358025,9119
"2021-05-28 14:30:00",10873,13881.412698412702,8491
"2021-05-28 14:40:00",11154,13884.055596891536,9396
"2021-05-28 14:50:00",11385,13887.241677689595,10031
"2021-05-28 15:00:00",11682,13891.37466931217,10788
"2021-05-28 15:10:00",11933,13895.476989638448,11919
"2021-05-28 15:20:00",12139,13899.099743716932,12429
"2021-05-28 15:30:00",12340,13902.535590277781,12833
"2021-05-28 15:40:00",12642,13906.296296296297,12986
"2021-05-28 15:50:00",12777,13909.240003582452,13216
"2021-05-28 16:00:00",12950,13912.681258267196,13478
"2021-05-28 16:10:00",13165,13915.806967868166,14057
"2021-05-28 16:20:00",13455,13918.775407848327,14116
"2021-05-28 16:30:00",13748,13921.286065641536,5447
"2021-05-28 16:40:00",14043,13923.242187500002,11166
"2021-05-28 16:50:00",14340,13924.690193727954,8178
"2021-05-28 17:00:00",14687,13926.300595238095,9363
"2021-05-28 17:10:00",15020,13927.5646494709,7424
"2021-05-28 17:20:00",15439,13929.315903328923,8316
"2021-05-28 17:30:00",15804,13930.452525628305,8856
"2021-05-28 17:40:00",16106,13931.104056437389,8908
"2021-05-28 17:50:00",16337,13931.513020833332,9543
"2021-05-28 18:00:00",16574,13931.674437830685,9498
"2021-05-28 18:10:00",16946,13932.179783950614,11379
"2021-05-28 18:20:00",17285,13932.605820105817,11680
"2021-05-28 18:30:00",17646,13933.41040426587,11880
"2021-05-28 18:40:00",18014,13934.616787918865,12147
"2021-05-28 18:50:00",18214,13935.062472442678,11962
"2021-05-28 19:00:00",18551,13936.39236111111,12200
"2021-05-28 19:10:00",18839,13937.650139164458,12255
"2021-05-28 19:20:00",19154,13938.373360339505,12511
"2021-05-28 19:30:00",19346,13939.003575562168,12518
"2021-05-28 19:40:00",19678,13940.109237213404,12435
"2021-05-28 19:50:00",20016,13942.452739197528,12522
"2021-05-28 20:00:00",20194,13945.232390873014,12872
"2021-05-28 20:10:00",20351,13948.782744984564,13111
"2021-05-28 20:20:00",20410,13953.11563051146,13207
"2021-05-28 20:30:00",20517,13957.985284391532,13663
"2021-05-28 20:40:00",20646,13963.711378417109,13719
"2021-05-28 20:50:00",20647,13969.607804232804,13892
"2021-05-28 21:00:00",20738,13977.60970568783,11368
"2021-05-28 21:10:00",20678,13985.944189539241,11488
"2021-05-28 21:20:00",20744,13995.066936728394,11916
"2021-05-28 21:30:00",20635,14004.252914186503,12229
"2021-05-28 21:40:00",20495,14014.110504850083,12322
"2021-05-28 21:50:00",20487,14024.542651840824,12372
"2021-05-28 22:00:00",20321,14035.73482969576,12405
"2021-05-28 22:10:00",20179,14047.359933035712,12814
"2021-05-28 22:20:00",20005,14058.79497354497,12760
"2021-05-28 22:30:00",19863,14069.898437499996,12726
"2021-05-28 22:40:00",19764,14081.400586970896,13010
"2021-05-28 22:50:00",19570,14092.057980599642,13262
"2021-05-28 23:00:00",19311,14101.92063492063,13409
"2021-05-28 23:10:00",19257,14107.465890928124,12818
"2021-05-28 23:20:00",19064,14111.831032297174,10466
"2021-05-28 23:30:00",19030,14115.794684193119,11276
"2021-05-28 23:40:00",18973,14118.521246693119,11540
"2021-05-28 23:50:00",19036,14121.711371527774,11369
"2021-05-29 00:00:00",18952,14124.150504298937,11703
"2021-05-29 00:10:00",18935,14125.381978891088,11904
"2021-05-29 00:20:00",18932,14125.599151234566,12066
"2021-05-29 00:30:00",19020,14125.31380208333,8454
"2021-05-29 00:40:00",19126,14125.25879078483,8664
"2021-05-29 00:50:00",19057,14123.87410438712,10882
"2021-05-29 01:00:00",19209,14122.530092592591,11325
"2021-05-29 01:10:00",19345,14121.073846726187,8842
"2021-05-29 01:20:00",19431,14119.382220017635,11064
"2021-05-29 01:30:00",19468,14116.656642691798,11532
"2021-05-29 01:40:00",19696,14114.070105820105,12047
"2021-05-29 01:50:00",19886,14111.694692460316,11724
"2021-05-29 02:00:00",20065,14110.35342261905,11489
"2021-05-29 02:10:00",20272,14110.213424548061,11719
"2021-05-29 02:20:00",20285,14110.307594797177,12032
"2021-05-29 02:30:00",20294,14110.476211144178,12180
"2021-05-29 02:40:00",20342,14111.407131834216,11886
"2021-05-29 02:50:00",20230,14112.1964905754,11879
"2021-05-29 03:00:00",20104,14113.58382936508,11724
"2021-05-29 03:10:00",20017,14116.791177524252,11767
"2021-05-29 03:20:00",20006,14121.78550760582,11696
"2021-05-29 03:30:00",19836,14127.465835813493,10506
"2021-05-29 03:40:00",19750,14133.75857032628,10197
"2021-05-29 03:50:00",19626,14141.83067405203,10008
"2021-05-29 04:00:00",19467,14150.770791997355,9746
"2021-05-29 04:10:00",19140,14160.184427358907,6953
"2021-05-29 04:20:00",18951,14171.245370370367,7254
"2021-05-29 04:30:00",18647,14183.159804894178,5040
"2021-05-29 04:40:00",18384,14196.668774801587,5240
"2021-05-29 04:50:00",17828,14209.431816302906,5281
"2021-05-29 05:00:00",17449,14223.21800595238,5347
"2021-05-29 05:10:00",16961,14237.952511849646,5356
"2021-05-29 05:20:00",16446,14252.987116953262,5564
"2021-05-29 05:30:00",15858,14267.725756448412,5603
"2021-05-29 05:40:00",15411,14283.520998677246,5325
"2021-05-29 05:50:00",14788,14299.4176449515,5208
"2021-05-29 06:00:00",14229,14315.36433531746,5246
"2021-05-29 06:10:00",13691,14332.007915839946,5095
"2021-05-29 06:20:00",13203,14348.87750771605,4890
"2021-05-29 06:30:00",12675,14365.584201388887,5023
"2021-05-29 06:40:00",12160,14381.814346340389,5046
"2021-05-29 06:50:00",11773,14398.242015266756,4219
"2021-05-29 07:00:00",11346,14414.211309523811,3531
"2021-05-29 07:10:00",10829,14430.388034611993,3274
"2021-05-29 07:20:00",10359,14445.802799823636,3252
"2021-05-29 07:30:00",9949,14461.312437996034,3158
"2021-05-29 07:40:00",9607,14476.427000661375,2863
"2021-05-29 07:50:00",8937,14489.667514054232,2937
"2021-05-29 08:00:00",8748,14503.451760912698,3019
"2021-05-29 08:10:00",8607,14517.960558586861,3132
"2021-05-29 08:20:00",8514,14533.610670194004,3195
"2021-05-29 08:30:00",8290,14549.095010747356,3166
"2021-05-29 08:40:00",8188,14565.387442129631,3121
"2021-05-29 08:50:00",8077,14581.682016093477,3110
"2021-05-29 09:00:00",7947,14598.000000000002,3093
"2021-05-29 09:10:00",7898,14614.697641093475,3160
"2021-05-29 09:20:00",7887,14631.567735890654,3158
"2021-05-29 09:30:00",7822,14647.295634920636,3184
"2021-05-29 09:40:00",7854,14663.305665784836,3235
"2021-05-29 09:50:00",7859,14679.316633597886,3656
"2021-05-29 10:00:00",7871,14695.618055555557,3680
"2021-05-29 10:10:00",7879,14712.126908344359,2894
"2021-05-29 10:20:00",7863,14728.269923941798,3224
"2021-05-29 10:30:00",7883,14744.230386078041,3424
"2021-05-29 10:40:00",7917,14760.229263117282,3448
"2021-05-29 10:50:00",8009,14776.259231701939,3758
"2021-05-29 11:00:00",8077,14792.514384920632,3373
"2021-05-29 11:10:00",8167,14808.722539131391,3541
"2021-05-29 11:20:00",8276,14824.52583498677,3730
"2021-05-29 11:30:00",8500,14840.958808697087,3840
"2021-05-29 11:40:00",8578,14856.860559964725,3984
"2021-05-29 11:50:00",8707,14872.835159005728,4081
"2021-05-29 12:00:00",8837,14888.605282738092,4173
"2021-05-29 12:10:00",9011,14904.604903824951,4073
"2021-05-29 12:20:00",9198,14920.43375220458,3095
"2021-05-29 12:30:00",9339,14935.779389880947,3504
"2021-05-29 12:40:00",9518,14950.79071593915,3754
"2021-05-29 12:50:00",9617,14964.509438381829,4015
"2021-05-29 13:00:00",9903,14978.36979166666,4353
"2021-05-29 13:10:00",10218,14992.245804398142,4488
"2021-05-29 13:20:00",10422,15005.442019400349,4539
"2021-05-29 13:30:00",10704,15018.493200231478,4924
"2021-05-29 13:40:00",11003,15031.925485008815,5052
"2021-05-29 13:50:00",11195,15044.430624448849,5213
"2021-05-29 14:00:00",11459,15056.999999999993,5334
"2021-05-29 14:10:00",11744,15069.608982308195,5476
"2021-05-29 14:20:00",12019,15081.875385802463,5721
"2021-05-29 14:30:00",12298,15094.178096064807,5910
"2021-05-29 14:40:00",12648,15106.67905368165,6207
"2021-05-29 14:50:00",12964,15119.414958112866,6246
"2021-05-29 15:00:00",13218,15131.574735449727,6609
"2021-05-29 15:10:00",13431,15143.252108134913,6771
"2021-05-29 15:20:00",13638,15154.745439263663,6539
"2021-05-29 15:30:00",13830,15165.994357638881,5106
"2021-05-29 15:40:00",14118,15176.980351631386,5700
"2021-05-29 15:50:00",14383,15188.565235063927,6039
"2021-05-29 16:00:00",14583,15200.089037698408,6206
"2021-05-29 16:10:00",14799,15211.443590167546,6435
"2021-05-29 16:20:00",15091,15222.619708994705,6901
"2021-05-29 16:30:00",15351,15233.308387070103,7084
"2021-05-29 16:40:00",15610,15243.520640432096,6998
"2021-05-29 16:50:00",15773,15252.601142250878,7482
"2021-05-29 17:00:00",16075,15261.238343253965,7605
"2021-05-29 17:10:00",16348,15269.192866787917,7899
"2021-05-29 17:20:00",16627,15275.955426036153,8007
"2021-05-29 17:30:00",16797,15281.147734788357,8063
"2021-05-29 17:40:00",17093,15286.144731040562,8135
"2021-05-29 17:50:00",17324,15290.861676036153,8248
"2021-05-29 18:00:00",17445,15294.581473214284,8464
"2021-05-29 18:10:00",17734,15297.63342565035,8394
"2021-05-29 18:20:00",17917,15299.356288580244,8293
"2021-05-29 18:30:00",18162,15300.122333829364,8474
"2021-05-29 18:40:00",18365,15299.536155202823,7551
"2021-05-29 18:50:00",18535,15298.550257660936,7644
"2021-05-29 19:00:00",18652,15295.90873015873,7756
"2021-05-29 19:10:00",18585,15290.743496472664,8117
"2021-05-29 19:20:00",18815,15285.063836529984,7863
"2021-05-29 19:30:00",18981,15278.974537037035,8300
"2021-05-29 19:40:00",19207,15271.994020061727,8327
"2021-05-29 19:50:00",19456,15264.176401289682,8674
"2021-05-29 20:00:00",19696,15256.52690972222,8818
"2021-05-29 20:10:00",19877,15248.796316964283,9289
"2021-05-29 20:20:00",19974,15241.139329805996,9405
"2021-05-29 20:30:00",20003,15232.846498842595,3931
