"DateTime","Players","Players Trend","Twitch Viewers"
"2021-05-29 20:30:00",19842,20091.12762483465,10243
"2021-05-29 20:40:00",19504,20048.517099316574,9035
"2021-05-29 20:50:00",19130,20005.75816385582,10830
"2021-05-29 21:00:00",20019,19971.105737433856,11840
"2021-05-29 21:10:00",22030,19952.32148368606,12871
"2021-05-29 21:20:00",23654,19945.840222663133,17626
"2021-05-29 21:30:00",24730,19947.2437375992,21727
"2021-05-29 21:40:00",25100,19953.204861111102,28289
"2021-05-29 21:50:00",25342,19963.337439373892,30892
"2021-05-29 22:00:00",25297,19975.780092592584,34659
"2021-05-29 22:10:00",25117,19989.5329172178,38860
"2021-05-29 22:20:00",24850,20004.56059854496,43990
"2021-05-29 22:30:00",24274,20019.567853009252,44633
"2021-05-29 22:40:00",23593,20033.467193011456,44894
"2021-05-29 22:50:00",22945,20046.21197089946,45664
